,sentence,similarity_with_sub,username
679,a v amp t that s when he bumped into the weekend,0.11816275164458732,Cole Jealous
1841,the song is very nice,0.11797003296519432,Js Killer
2247,who is the blond girl,0.11797003296519432,Artaud Loris
2004,g is the best rapper,0.11797003296519432,Miguel Montero
1505,dosent that girl who is singing the song look like inquastermaster,0.11793177034470621,ELETRICPLUG
513,years sober form any relationship credit score new car great job money to spare and classes away from a nursing degree shit my anthem,0.11697515616016937,mike neun
2080,y e t z e s t e v e a q u i,0.11689302620323824,Quebra Joystick
2538,yas the best part of my playlist,0.11689302620323824,Donkey
1931,this is my advert song off all,0.11689302620323824,Yvette Corona
1361,quot fuck fake friends quot is this a hint to bebe s song on her recent album,0.11686108967164545,Tyler Lancaster
1407,that hook is not my cup of tea she sounds like a folk singer or something,0.11597620399932193,Kevin Paul
1797,he doesn t like parties he thinks he must like parties and the shame plus anxiety costs him his life if he stays at home none of this anxiety touches him when confronted his demonds erode him he doesn t have control he feels weak and shamed of being weak his car is his control and his danger and his bad ass and his balls but he is an irrational baby and his car leads him nowhere maybe to a death before he ever lived or maybe to a death of his present impossible self so he can live,0.11597247646090045,Stephano Jiminez
1511,the blonde girl on the left at a v amp t when your jam comes on,0.11593606687958752,Dakota Treasure Hunter
1275,the best,0.11577537925298109,Sona Game
1962,a v amp t when it really starts,0.11577537925298109,Mario Luigi
797,who s watching this in because this is just crazy,0.11553691271915205,Eli'sha Barbee
2990,this song is the start of fuck fake friends bebe rexha era,0.11553691271915205,Rawod
666,how come this has million views yet gangham style has billion it only has that many views because of how bad it is,0.11531503794975216,Jayen Ketchum
1627,anyone know the type of car he is driving,0.11521818959409762,Zachary Dixon
738,this dude is tryin his ass off to be black damn,0.11518917103436421,Trip City
1260,me encanta bebe rexha es una diosa y ademas canta hermoso,0.11518917103436421,Milena Silvera
764,a it s wery much cool,0.1151184076496905,chips 312
294,the girls at that party are prime a q goals,0.115058496946882,PainKilla Max
485,this makes g less of a rapper in my opinion,0.115058496946882,conner denk
1560,does it bother anyone else that this song is sung by two people lol,0.11425955942885731,ChordsBoy
2500,soon we ll see him acting and he d be damn good at it,0.11425955942885731,Kenny Roth
2263,the perfect song for introverts,0.11390210079398072,Andreas Merhi
1574,this is my favorite song,0.11390210079398072,Zoey Parsons
2836,wow is my favorite music,0.11390210079398072,HATSUNE MIKU
1331,this song is amazing im not much for rap however together beautiful and very talented people pulled it off rock steady folks hooah,0.11380098927756417,Rick Holmes
2871,you to g eazy,0.11370216078364896,Eve Valdes
171,story of my life,0.11370216078364896,WesleyEngDOTcom
369,my liver is muddy,0.11370216078364896,HatredLelouch
1185,fuck my life xd,0.11370216078364896,SymE
1368,story of my life,0.11370216078364896,Rudy marthen
1782,a v amp t thats the reason why you shouldnt do drugs kids,0.11352709961626073,Typisch Nathaniel
1200,my self my life youuu,0.11345499602079007,Elsever Huseynov
2280,never say quot quot to siri cuz it calls cops,0.11291107379371677,Jaybee Gutierrez
86,feel like driving my convertible to this song hijue putas mal parido,0.11291107379371677,cetree201
281,why does it sound like g is still going through puberty a q voicecrack lol,0.11273384323657484,Kristine Dickason
2504,g you r the goat simple as that,0.11255939649595384,Brenda Alexander
2663,bebe is so gorgeous that s my girl,0.11255939649595384,Rodney Jones Jr
1464,chill nation just tooked this song to its most awesome level,0.11244657172402221,Attin Katiyar
544,a v amp t if you want to see geazy crying,0.11244657172402221,kady Mile
2590,anthem for the introverted confident and anxious people out there lol,0.11244657172402221,Kaitlin Brown
3007,its and who is still here this is awsome,0.11244657172402221,Tarek Afiouni
1231,who s the girl holding the cake,0.1121861319732003,owlz 93
1366,quien ero que al quien me la dedique,0.11218203452320995,Yaritza Perez
2432,thumbs up if you guys have same habit of reading comments while listening to the song,0.11142811756797598,miss goodyshoes
853,a v amp t a v amp t thats where they got it fuck fake friends,0.11140491062873274,Hamad M
2674,the french part is so cringy,0.11140491062873274,Andy Nerprun
1586,shit goes hard in the gym,0.11140491062873274,Gaming_Gomez
2798,it s adorable a q beberexa,0.11140491062873274,"The Friend,s Zone"
2944,the fuck are y all doing in here it s hella poppin out there there s hella hoes,0.11140491062873274,SethWittrupCovers
323,kyle is in every music video,0.11140491062873274,Gamerforlife327
2289,um it needs a bit mosic,0.11140491062873274,FiercelyStrucked RBLX
861,such a masterpiece it should hit,0.11140491062873274,Pradip Kumar Borah
438,hit like if u r watching this in nd also if u agree g is one of the best fucking rappers of all time,0.1112686657596004,ZaYn! BikraM
1455,omg who else thinks that bebe and g would be the best couple,0.11100427518034384,Albanian Kosova
1610,in the song g said fuck fake friends in bebe raxah and him dropped and song called fff fuck fake friends mind blown,0.11070243643176207,Laura Harris
2866,in my birthday,0.1102852348682815,young swag12
324,cosa my life,0.1102852348682815,Said Elamrani
1736,hes got flava for a white boy,0.11001696583834188,vevo maxx
1910,the despression when u dont get likes,0.11001696583834188,Riku Kinnunen
2250,could this be how bebe got the song fuck fake friends when g says fuck fake friends,0.11000762296831203,spencer _2000
375,who the fuck dislikes this,0.10983416862276711,Dylan Jennings
2273,is good,0.10934341373892659,Noah Wagesso Luewadia
1397,so who s waiting for this to hit million views,0.1093055720995379,Holly Gibson
1729,g eazy is the best like if you agree,0.10915407435230301,Eliana K
2440,this in a musica,0.109154074352303,Edna Quintero
2303,got,0.109154074352303,J4CK? TM
2312,seriously can t believe this dude has made it this far since endless summer so glad to have supported him,0.10860139194354129,Satisfying PVP
654,bebe sounds like a scale somewhere between kermit the frog and miss piggy,0.10848145074442693,Jason Ross
2021,this is sad he fel off a cit and he die,0.10848145074442693,Tianna Daniel
2480,a https v amp t fuck fake friends is the new video of bebe rexha ft geazy,0.1081011525638842,Alejandra Ureña
1796,we should get paid for all the propaganda commercials we cant skip at least or somethin they make money off of us why shouldnt we,0.10782557770324135,Jossie Bear
473,here for the mustang lol lt,0.10769141360777498,Brady Burke
804,this song is a bomb right,0.10769141360777498,Carolina Calero Ruiz
1216,the star is born bebe rexha,0.10769141360777498,DIMAS DARMAWAN
609,a v amp t girl holding the cake bad and boujee anyone,0.10765939594284622,xFivestarr
383,after a long time a song that made sense good job there,0.10696639606105791,sultan Mehmood
2984,this is probabably the greatest music video ever created hands down,0.1069613731033382,Dallas Pellerin
1745,anyone notice the guy with a pirates jacket but hes wearing a giants shirt,0.10688003113663003,Ryan DeFreeuw
1509,money doesn t make you happy and if you are in solo play you must love yourself and nature mother earth our creators than you can see and love all good nature,0.10645358126745573,grega radoznel
35,thanks for this one g u the best,0.10612743098189933,Ingis gerald
2403,bebe rexha s voice to sing is better,0.10612743098189933,Samuel Nordin
2869,people in the dominican republic love this song,0.10612743098189933,David Nunez
1471,the video is of voice bebe rexha lt,0.10612743098189933,Daniel Mikki Gonzalez
128,who the hell is this eminem s little cousin,0.1061220167314057,hij
536,bebe rexha has a really beautiful voice but she looks weird in this vid but other new vids like small doses and name of love she is really pretty,0.10608983491377198,Itz Jocelynn
1163,this song was the shit,0.10576623645155352,Ta Moo
109,good song cep it up,0.10576623645155352,Jesus Andrade
885,soy muy fan de bebe rexha a quien le gusta bebe rexha denle a este comentario me gusta,0.10525046971641824,Milena Silvera
1188,maybe rexha is not the most beautiful but she has a voice like an angel beautiful,0.10505543672955692,Drago?
802,g nailed it,0.10503355701741095,Miloš ?ech
2191,it does napoleoncaesar,0.10503355701741095,Avery Kronable
1523,this is fire,0.10503355701741095,Boost Garage
392,she killin it,0.10503355701741095,Daniel Odums
2169,here due to nba,0.10460598792095704,Heinz Muthu
1891,is my favourite song,0.10460598792095704,???? ?????????
1643,live and every time,0.10460598792095704,John Smith
2648,this was the song,0.10460598792095704,Threqten ?
326,they would make great joker and harley couple in real life,0.1042187737929962,Dany Safavid
1602,bebe is so great her voice is just indescribably,0.1042187737929962,Flower _8423
703,this song is dope and g,0.10397791658681722,Sachiel Ming
1479,they could just netflix and chill,0.10397791658681722,NotSatisfied _
1592,this is my introvert ass everywhere,0.10397791658681722,Crystal
2217,jesse wellens back in the day,0.10397791658681722,aihtnyc4
2129,quot fuck fake friends we don t take l s we just make m s quot fuck fake friends f is the title of one of bebe rexha s songs,0.10372063755469331,BFAM JS
1948,a v amp t la gata falla in my soul,0.1035526472521938,Carolina Berrios
737,she keeps that beat in her heart,0.10314090547344551,Correon Cobb
2120,he is so cuteeeeeeeeee loveeeeee the smileeeeeee,0.10314090547344551,Ãli?a ?em?n?ha?
1563,my b is on may about in days left,0.10308995911050839,The Sooner
588,a v amp t the looks of bebe,0.10291144822487208,iLexzz
909,who is the blonde chick with birthday cake,0.10291144822487208,CagatayC
1312,a v amp t is that michael keenan,0.10291144822487208,Iara
2237,who else found out they have multiple personalities and instantly went to this video,0.10210428714919165,WKC_Rage
664,who is watching this in,0.10169830428033992,Alexandra Gustavson
106,finally out feels like it been switched up anyways tmrw mommy will b there to bring you home chunky monkey,0.10169830428033992,Charles Patterson
