,sentence,similarity_with_sub,username
624,the best,0.35890245974325125,josue martos
1625,the people who disliked it were upside down and thought it was the like button,0.3582871819500093,ES JONNE
4647,best producer in the world in my opinion,0.35805197878547623,Lluís Vilella Piqué
3080,the song was good until a v amp t i don t like the part after that,0.35783904271027345,Centipede Zombie
5212,am i the only one who did not sleep waiting for this song,0.35734716750497325,Rufflespinback
1830,people keeping unknown leaders just like lions un the wild me fucker s,0.35734716750497325,droid ark
3566,trust me this is the one music from tx i didn t like,0.35734716750497325,Vanessa Jourdenh
866,i really love this song it remind me of the real martin garrix original like forbidden voice and animal he just turn into industrial shit when create bouncybob and in the name of fucking love ft bebe rexha,0.3569117567703406,Ega R
4776,what an awesome song one of the best that i ve heard from martin garrix the lyrics vocals the melody wow everything is great,0.35641621782012567,Edm.lover
4526,i m a martin garrix fan but also can we give a big shout out to third party for their work on this track two young producers from the uk who have been on fire in the last year predicting big things for them,0.35598033146036384,Simon Dewhurst
340,first one minute and seconds of the video was shot in namibia footage in the namib desert the famous sossusvlei at a v amp t and etosha national park at a v amp t,0.35598033146036384,Andrew Poolman
297,every time i listen to this track i feel like i just done something has changed the world actually i hope so,0.35488242440369683,Abdelkader
3661,does anyone know how to get the images look like the video,0.35478314523011495,Ng?c Th? Lâm Phong
2556,and to think that only garritsen martijn started as quot dj marty quot and had three spectators now it has ended up as one of the best djs in the world i knew your story in quot the ride quot great martin greetings from my country venezuela v and you are to me what ti is for you and safe for many people,0.35392993416077556,Forbidden Voice.
2750,loved the song and the video great job martjin,0.35316120701100834,Valeria Paz
3876,wow nc songs garrix im here for the best dj in the world,0.3528340543636614,Swng*
3619,can i please use your music in my videos and keep up the good work,0.3528340543636614,KrezzyGamerKOTH
2653,the melody is good the singer is not good,0.3528340543636614,Afiq Hakim Abdul Razak
949,where is the kick,0.35139096424936367,oIobersyko
1523,i feel like martin garrix when i say let s go on the drop,0.35139096424936367,Aaronchi98
5180,omg i love the video the song everything good work love you,0.35139096424936367,Airun Õnis
4265,nice track but we want the extended mix please the intro ultra was sick,0.35139096424936367,Kevin Lantz
4889,where is the lion,0.35139096424936367,Gupta Deva
1266,martin garrix is just awesome love his new version more lions in the wild less animals,0.35139096424936367,Alex Underwood
322,it s like me and this song against the world like this feeling,0.3503687338238387,Twist HD
623,this is the best of martin garrix of all the songs i ve heard,0.3496998325703474,ZambaZzee
2999,i need the album right now i can t wait,0.34939698343363007,natalia nuñez ruiz
2433,hey guys i invite you to listen friendzone in the my channel,0.34939698343363007,Nigha
86,i should do something with my life its probably the time or more that i am here,0.34933000240125905,Unknown Unseen
219,this is even better than in the name of love and scared to be lonely like if you agree,0.34933000240125905,Rey Music
1637,when i listen to this i feel calm i feel like i can do anything in this fucking universe m weird pls don t say it is just me,0.34921514788478913,Renesa K.
2036,like lions in de water,0.3492151478847891,ibozz_sven
2184,the beat as usual splendid but if the vocal change to more suitable it will be like majestic,0.3492151478847891,Wan Muhammad Amirul Amin
3208,i am thai i like listening to it,0.34570535882735637,JOJO Remix
605,i wish martin garrix had a voice like the singer,0.34570535882735637,manraj Singh
1240,this is the song for me when i m traveling,0.34570535882735637,KKM
2336,i dont know why every single time martin realaese a song first i hear shit and now weeks after the relaese i think this is sick i think that i have martinstruation,0.3453540529093082,Randy Dau [PRODUCER]
4576,where are the lions on this music vid,0.34509851898389543,michael dave garcia
4897,this is so good the entire week i was waiting for friday and it s worth it because it is so good the first thing i did was i grabbed my phone and went on youtube to listen to this amazing track martin garrix love you,0.3449417900125087,Jose Kramer
2155,the video is so awesome wish i could live like that travel every where,0.3443483468409939,Kim Everything
3677,i think it was just an intro for his ultra set but it would be great if he could keep it this intro in the original or extended mix of the song,0.3433984185572144,ChÄkîb Ab
3164,guyss i need your help plzz like this to get it on the top so martin can see it plzzzzzz i need you to follow me on insta i ve sent you a track i ve done on logic pro x i m years old but my stuff is serious although i ve never learned music other than piano lessons a long time ago plzz martin i need to send it to u my insta is ssamer after seeing the track unfollow me if u want i love u martin,0.34323385611211527,Samer Hanna
4618,guyssss i need your help plzz like this to get it on the top so martin can see it plzzzzzz i need you to follow me on insta i ve sent you a track i ve done on logic pro x i m years old but my stuff is serious although i ve never learned music other than piano lessons a long time ago plzz martin i need to send it to u my insta is ssamer after seeing the track unfollow me if u want i love u martin,0.34323385611211527,Samer Hanna
5074,martin garrix amp third party lions in the wild remix a https https,0.3427530813818425,JunkyJuiceTV
3993,always the best and the one beter and beter,0.3427530813818425,SIMO AMRI
919,i saw this dj last night on youtube live and i love this song and no i m not afraid,0.34215956910732065,WatchingLion777
4664,we will be free but i don t know where we going thnx dude,0.3416301041313258,??????? ???????????
3272,the video is boring hmm but the music is awesome n drop,0.3416301041313258,Irdina Helmy
482,i like this music of the best of martin,0.3413891667773081,????
932,im searching for a song but i dont know the name,0.3413891667773081,Tigergirl_gamer11 Gamer
3134,martin garrix definitely are the best dj of the world you re the best,0.3412876685836638,meyson DMP
2117,i can t see in this song the old garrix your music now is purely commercial disappointed,0.3408993085853566,Irene Leo
178,i thought they were saying quot lions in the water quot at first a q hatemyself,0.34049720539744355,Ranger
2775,yippee i gave it the millionth view,0.3394117682580493,shailee bhatnagar
3180,i love this track expecte the into,0.3394117682580493,Hung Nguyen
